"Timestamp","Selecciona tu sexo 👤","¿Cuántos años tienes? 🎂","¿Cuál es tu situación sentimental? ❤️","¿Trabajas? 💼","¿Tienes hijos? 🍼","¿Cuál es tu código postal?","¿A qué carrera ingresaste?","¿En qué grupo estás?","¿Qué tanto evitaste que tu carrera tuviera matemáticas?","Esta carrera ¿Fue tu primera opción?","¿La FES Acatlán fue tu primera opción para cursar esta carrera?","¿De qué bachillerato provienes?","¿Qué promedio obtuviste en el bachillerato?","Si tuvieras que volver a clases presenciales ¿Cuánto tiempo tardarías en minutos en llegar a la FES Acatlán? ⏱","¿Cuánto gastarías de pasaje / gasolina a la semana?","¿A cuánto asciende el ingreso mensual neto de todas las personas que trabajan y viven contigo?","¿En dónde tomas tus clases en línea?","¿Cuántas personas viven contigo?","De las personas que viven contigo ¿Cuántas toman clases en línea?","De las personas que viven contigo ¿Cuántas trabajan en línea?","¿Cuántas computadoras hay en tu casa?","¿Cómo funciona tu internet para las clases en línea?","Hazle un test a tu Internet (ingresando a speedtest.net) y compártenos su velocidad","¿Qué sistema operativo tiene la computadora que utilizas para estudiar en línea?","¿Con cuántas personas compartes habitación mientras tomas clases en línea?","Aproximadamente ¿Cuánto has gastado para adaptarte a las clases en línea?","Del 1 al 5 ¿Qué tan bien estaban preparados tus profesores para dar clases en línea?","¿Cuánto tiempo en minutos dedicas a estudiar fuera de las clases en línea?","Aproximadamente ¿Cuántas veces revisas tu celular mientras estás en una clase en línea?","Del 1 al 5 ¿Cuánto extrañas las clases presenciales? 📖","Del 1 al 5 ¿Cuánto extrañas convivir con tus compañeros o amigos de la escuela? 👩🏻‍🤝‍🧑🏼","Del 1 al 5 ¿Cuánto extrañas las actividades extras que ofrecía tu escuela? ⚽🎹🎬","Del 1 al 5 ¿Cuánto te agrada poner la cámara en las clases en línea?","Del 1 al 5 ¿Qué tan buen estudiante en línea consideras que eres?","¿Te gustaría volver a clases presenciales?"
"2021/10/20 9:15:27 AM CDT","Mujer","20","Soltero","Si","No","53570","Derecho Escolarizado","1109","5","Si","Sí","CCH","7.2","30","240 ","15000","Mi casa","3","2","0","4","4","46.28","Windows","0","0","3","120","8","5","5","5","4","4","Si"
"2021/10/20 9:15:29 AM CDT","Hombre","18","Tengo pareja","No","No","55635","Derecho Escolarizado","1101","1","Si","Sí","CCH","8.0","90 ","100","8000","Mi casa","4","2","1","1","4","45.96","Windows","3","10000","4","60","20","4","2","3","3","2","Si"
"2021/10/20 9:15:38 AM CDT","Hombre","19","Soltero","No","No","55290","Derecho Escolarizado","1109","3","Si","Sí","CCH","7.9","130","300","8000","Mi casa","4","2","1","2","3","23.32","Windows","1","7000","3","180","15","5","5","5","3","3","Si"
"2021/10/20 9:15:41 AM CDT","Mujer","18","Tengo pareja","No","No","52928","Derecho Escolarizado","1109","3","Si","Sí","CCH","8.3","60","150","12000","Mi casa","3","1","1","2","4","21.52","Windows","1","1000","3","120","10","5","5","5","1","2","Si"
"2021/10/20 9:15:56 AM CDT","Hombre","19","Soltero","No","No","52924","Derecho Escolarizado","1109","4","Si","Sí","CCH","7.9","75","240","8000","Mi casa","4","2","1","3","4","67.56","Windows","2","2500","4","90","8","4","5","5","4","5","Si"
"2021/10/20 9:16:00 AM CDT","Hombre","17","Soltero","No","No","54945","Derecho Escolarizado","1101","3","Si","Sí","CCH","8.3","80 ","80","15000","Mi casa","2","0","0","3","4","30.23","Windows","0","10000","3","320","15","3","4","4","2","3","No"
"2021/10/20 9:16:16 AM CDT","Mujer","20 ","Soltero","No","No","02129 ","Derecho Escolarizado","1109","2","Si","Sí","Otro","7.9 ","90 ","400 ","3000","Mi casa","3","1","0","2","3","11.32","Windows","1","10000","2","240 ","10","5","5","5","3","4","Si"
"2021/10/20 9:16:19 AM CDT","Mujer","18","Tengo pareja","No","No","01400","Derecho Escolarizado","1109","3","Si","No","Prepa UNAM","8.2","120","400","11000","Mi casa","2","0","1","1","4","13.32","Windows","0","500","4","300","3","3","4","5","2","3","No"
"2021/10/20 9:16:20 AM CDT","Hombre","18","Soltero","No","No","01120","Derecho Escolarizado","1101","3","Si","No","Prepa UNAM","8.0","1 ","200","8000","Mi casa","2","0","1","3","5","107.59","Windows","0","1000","4","90","10","5","5","5","1","4","Si"
"2021/10/20 9:16:21 AM CDT","Hombre","18","Tengo pareja","No","No","53430","Derecho Escolarizado","1109","5","Si","Sí","CCH","7.6","15","50  ","6000","Mi casa","4","2","0","3","4","25.57","Windows","0","20000","4","600","0","5","5","5","2","4","Si"
"2021/10/20 9:16:38 AM CDT","Mujer","21","Soltero","No","No","54890","Derecho Escolarizado","1101","3","No","Sí","CCH","7.4","2 ","600","15000","Mi casa","6","2","1","1","4","20.62","Windows","0","12000","4","100","2","2","2","2","3","4","No"
"2021/10/20 9:16:40 AM CDT","Hombre","18","Soltero","Si","No","53650","Derecho Escolarizado","1101","5","Si","Sí","CCH","8","90","500","4600","Mi casa","3","1","0","1","3","20","Windows","1","3400","5","8","3","5","5","5","4","3","Si"
"2021/10/20 9:16:46 AM CDT","Hombre","18","Soltero","No","No","1480","Derecho Escolarizado","1109","2","Si","No","Prepa UNAM","7.9","180","400","20000","Mi casa","4.","2","0","2","3","12.77","Windows","1","10000","4","180","3","3","4","3","2","4","No"
"2021/10/20 9:16:51 AM CDT","Hombre","18","Soltero","No","No","11400","Derecho Escolarizado","1101","3","Si","Sí","CCH","7.91","90","20","0","Mi casa","3","2","0","2","3","13.89","Windows","0","5000","4","60","5","3","1","2","1","1","No"
"2021/10/20 9:16:53 AM CDT","Mujer","18","Soltero","No","No","02050","Derecho Escolarizado","1101","2","Si","Sí","CCH","8.0","30","45","5000","Mi casa","2","1","1","2","4","41.16","Windows","1","2500","4","240","4","5","5","5","1","1","Si"
"2021/10/20 9:16:59 AM CDT","Mujer","18","Soltero","Si","No","02400","Derecho Escolarizado","1109","1","Si","Sí","CCH","9.0","90","30","4000","Mi casa","5","3","0","1","3","4.39","Windows","1","9200","4","90","8","3","5","5","1","5","Si"
"2021/10/20 9:17:02 AM CDT","Hombre","20","Soltero","No","No","07990","Derecho Escolarizado","1101","3","Si","Sí","CCH","8.0","20","400","12000","Mi casa","5","3","0","3","4","37.73","Windows","0","800","3","120","10","4","5","4","3","3","Si"
"2021/10/20 9:17:07 AM CDT","Mujer","17","Soltero","No","No","52945","Derecho Escolarizado","1109","3","Si","Sí","CCH","9.1","40","150","8000","Mi casa","1","0","1","2","4","22.4","Windows","0","0","4","120","2","4","5","4","3","5","Si"
"2021/10/20 9:17:10 AM CDT","Mujer","18","Soltero","No","No","53970","Derecho Escolarizado","1107","5","Si","Sí","Prepa UNAM","8.0","40 ","500 ","15000","Mi casa","3","2","0","3","4","31.75","Windows","0","0","5","2","5","5","5","5","2","4","Si"
"2021/10/20 9:17:13 AM CDT","Hombre","21","Tengo pareja","No","No","56225","Derecho Escolarizado","1101","1","Si","No","Otro","8.6","180","700","10000","Mi casa","5","2","0","2","3","8.05","Windows","0","14000","4","120","5","5","1","4","1","4","Si"
"2021/10/20 9:17:14 AM CDT","Mujer","19","Soltero","No","No","09440","Derecho SUA y ED","1101","5","Si","Sí","CCH","8.08","90","300","4100","Mi casa","5","2","0","1","2","5.36","Windows","0","5000","4","160","8","2","2","1","3","5","No"
"2021/10/20 9:17:29 AM CDT","Mujer","20","Soltero","Si","No","54150","Derecho Escolarizado","1109","3","Si","Sí","CCH","7.6","90 ","175 ","12000","Mi casa","8","1","0","1","2","8.97","Windows","1","0","3","120","7","4","5","5","2","3","Si"
"2021/10/20 9:17:33 AM CDT","Mujer","19","Soltero","Si","No","02450","Derecho Escolarizado","1109","3","Si","Sí","CCH","7.3","90","200","8500","Mi casa","4","2","0","1","4","14.56","Windows","0","420","4","120","5","5","5","5","4","3","Si"
"2021/10/20 9:17:33 AM CDT","Mujer","20","Soltero","No","No","54910","Derecho Escolarizado","1101","5","Si","Sí","CCH","7.3","60","250","5300","Mi casa","3","1","0","1","4","17.74","Windows","0","20000","3","60","20","3","5","3","1","1","Si"
"2021/10/20 9:17:35 AM CDT","Hombre","18","Soltero","No","No","01800","Derecho Escolarizado","1107","5","Si","No","Prepa UNAM","8.89","180","250","8500","Mi casa","3","1","0","2","5","25.30","Windows","0","5000","3","60","10","5","5","5","5","2","Si"
"2021/10/20 9:17:35 AM CDT","Mujer","19","Soltero","Si","No","02800","Derecho Escolarizado","1101","1","Si","Sí","Otro","8.3","30","350","3000","Mi casa","3","0","0","2","4","40.88","Windows","0","10000","5","160","4","5","5","5","3","3","Si"
"2021/10/20 9:17:48 AM CDT","Mujer","18","Tengo pareja","No","No","55717","Derecho Escolarizado","1109","1","Si","Sí","CCH","8.81","120 ","500","4500","Mi casa","3","1","0","1","3","15.74","Windows","1","400","4","360","7","5","5","5","2","4","Si"
"2021/10/20 9:18:18 AM CDT","Mujer","18","Soltero","Si","No","52923","Derecho Escolarizado","1101","5","Si","Sí","Otro","9.4","45","250","15000","Mi casa","4","2","0","1","3","8.60","Windows","1","10000","3","240","2","2","4","5","2","3","No"
"2021/10/20 9:18:19 AM CDT","Hombre","19","Tengo pareja","No","No","01600","Derecho Escolarizado","1101","2","Si","No","Prepa UNAM","8.3","120","200","9000","Mi casa","6","1","0","2","4","34.18","Windows","0","22000","3","60","5","1","3","3","1","4","No"
"2021/10/20 9:18:21 AM CDT","Hombre","18","Soltero","No","No","55763","Derecho Escolarizado","1101","5","Si","Sí","Otro","8.7","240 ","200","1000","Mi casa","4","3","1","2","3","37.80","Windows","2","2000","5","2","30","5","5","5","1","4","Si"
"2021/10/20 9:18:27 AM CDT","Hombre","18","Tengo pareja","No","No","04600","Derecho Escolarizado","1107","2","Si","No","CCH","8.3","140","50","8000","Mi casa","4","0","0","3","5","100","Windows","0","5000","2","60","3","3","2","5","2","3","No"
"2021/10/20 9:18:28 AM CDT","Mujer","19","Soltero","No","No","15340","Derecho Escolarizado","1107","2","Si","Sí","Otro","9.1","50","800","7000","Mi casa","5","3","0","2","3","48.47","Windows","0","9000","5","60","6","3","3","2","1","3","Si"
"2021/10/20 9:18:35 AM CDT","Mujer","19","Tengo pareja","No","No","04369","Derecho Escolarizado","1101","3","Si","No","Prepa UNAM","7.1","150 ","200","00.00","Mi casa","2","1","1","3","3","6.00","Windows","0","300000","4","3 ","9","5","5","5","3","5","Si"
"2021/10/20 9:18:46 AM CDT","Mujer","20","Tengo pareja","No","No","53520","Derecho Escolarizado","1101","3","Si","Sí","CCH","8.6","1","50 ","10000","Mi casa","2","0","0","1","3","46.76","MAC OS X","0","2000","3","120","20","3","5","3","5","4","No"
"2021/10/20 9:18:51 AM CDT","Hombre","19","Soltero","No","No","02099","Derecho Escolarizado","1101","3","Si","Sí","CCH","7.6","60","200","6000","Mi casa","2","0","0","1","3","25.7","Windows","2","15000","3","60","2","4","3","3","1","1","No"
"2021/10/20 9:19:06 AM CDT","Hombre","18","Tengo pareja","Si","No","54740","Derecho Escolarizado","1107","3","Si","Sí","CCH","8.4","75 ","300","3500","Mi casa","1","0","0","0","3","25.34","Windows","1","9000","2","60","3","3","5","4","2","4","No"
"2021/10/20 9:19:09 AM CDT","Hombre","19","Tengo pareja","Si","No","09700","Derecho Escolarizado","1101","2","Si","No","Prepa UNAM","8.5","150 ","300","6400","Mi casa","2","0","1","1","2","26.27  ","Windows","2","7000","1","180","10","2","1","5","2","5","No"
"2021/10/20 9:19:14 AM CDT","Hombre","18","Soltero","No","No","54140","Derecho Escolarizado","1107","2","Si","Sí","CCH","8.89","80 ","300","15000","Mi casa","4","2","0","2","4","61.17","Windows","0","1000","5","60","5","5","5","5","2","4","Si"
"2021/10/20 9:19:19 AM CDT","Mujer","18","Soltero","No","No","54715","Derecho Escolarizado","1101","3","Si","Sí","Otro","8.6","40","1000","25000","Mi casa","2","0","2","4","3","30","Windows","0","25000","3","180","4","4","5","5","1","3","Si"
"2021/10/20 9:19:26 AM CDT","Hombre","18","Tengo pareja","Si","No","54474","Derecho Escolarizado","1107","3","Si","Sí","CCH","8.5","1 ","200","20000","Mi casa","4","1","0","1","4","51.40","Windows","0","20000","3","0","10","5","5","4","3","2","Si"
"2021/10/20 9:19:28 AM CDT","Mujer","19.","Tengo pareja","Si","No","15210","Derecho Escolarizado","1101","5","Si","Sí","CCH","8.5","60 ","150","5000","Mi casa","3","0","1","1","4","25","Windows","0","0","4","120","6","1","3","1","2","3","No"
"2021/10/20 9:19:30 AM CDT","Mujer","18","Tengo pareja","Si","No","52795","Derecho Escolarizado","1107","3","Si","Sí","CCH","8.9","90","400","12000","Mi casa","4","1","0","4","2","9.85","Windows","0","8000","3","240","10","5","5","3","1","3","Si"
"2021/10/20 9:19:53 AM CDT","Mujer","19","Tengo pareja","No","No","54145","Derecho Escolarizado","1101","2","No","No","Otro","9","130 ","300","1000","Mi casa","5","3","0","1","3","112","Windows","2","800","4","420","5","2","2","3","3","4","Si"
"2021/10/20 9:19:53 AM CDT","Hombre","18","Soltero","No","No","53697","Derecho Escolarizado","1107","3","Si","Sí","CCH","7.57","60 ","30","15000","Mi casa","4","2","0","2","3","19.27","Windows","2","16000","4","120","8","3","5","5","2","4","No"
"2021/10/20 9:20:09 AM CDT","Hombre","17","Soltero","No","No","54729","Derecho Escolarizado","1101","1","Si","Sí","Otro","8.2","120","50","7000","Mi casa","5","3","1","1","3","5.99","Windows","1","2000","5","90","3","4","4","4","1","3","Si"
"2021/10/20 9:20:17 AM CDT","Hombre","18","Soltero","No","No","54764","Derecho Escolarizado","1101","5","Si","Sí","CCH","8.26","90 ","300","13000","Mi casa","4","0","0","1","1","3.08","Windows","1","15000","3","0","30","4","5","2","1","2","No"
"2021/10/20 9:20:20 AM CDT","Hombre","17","Soltero","No","No","54803","Derecho Escolarizado","1107","4","Si","Sí","Otro","9.3","90","300","33000","Mi casa","3","0","1","3","3","33.36","Windows","1","13000","4","60","5","4","5","5","2","5","Si"
"2021/10/20 9:20:41 AM CDT","Hombre","26","Tengo pareja","No","No","52926","Derecho Escolarizado","1101","1","Si","Sí","Otro","8","60","350","4000","Mi casa","8","1","0","1","3","40","Windows","4","8000","1","0","24","3","3","3","3","3","No"
"2021/10/20 9:20:42 AM CDT","Hombre","19","Soltero","No","No","53100","Derecho Escolarizado","1101","5","Si","Sí","CCH","7.2","30 ","40","1500","Mi casa","6","2","0","1","3","47.58","MAC OS X","1","3000","4","3","3","5","5","5","3","4","Si"
"2021/10/20 9:20:50 AM CDT","Hombre","18","Tengo pareja","No","No","52798","Derecho Escolarizado","1109","5","Si","Sí","CCH","7.86"," 90","520","3000","Mi casa","4","2","0","2","4","3.14","Windows","0","0","3","60","35","5","5","3","3","1","Si"
"2021/10/20 9:20:53 AM CDT","Hombre","22","Soltero","No","No","07207","Derecho Escolarizado","1101","2","Si","Sí","CCH","7.16","150","30","6000","Mi casa","4","0","0","2","3","65.79","Windows","0","4000","4","4","3","4","4","4","2","3","Si"
"2021/10/20 9:21:00 AM CDT","Mujer","17","Soltero","No","No","53689","Derecho Escolarizado","1101","1","Si","Sí","CCH","9.43","40","250 ","6000","Mi casa","2","1","0","2","4","46.23","Windows","0","20000","4","300","5","5","5","4","3","4","Si"
"2021/10/20 9:21:04 AM CDT","Mujer","18","Tengo pareja","No","No","02120","Derecho Escolarizado","1107","4","Si","Sí","CCH","8.1","60","100.00","8000.00","Mi casa","3","1","0","2","3","35.24","Windows","0","10000.00","5","180","5","3","5","4","1","4","Si"
"2021/10/20 9:21:08 AM CDT","Mujer","17","Tengo pareja","No","No","54744","Derecho Escolarizado","1101","4","Si","No","Otro","9","240","300 ","8000 ","Mi casa","2","1","0","1","4","11.17","Windows","0","500","4","90","2","3","4","4","2","5","No"
"2021/10/20 9:21:15 AM CDT","Mujer","19","Soltero","No","No","02050","Derecho Escolarizado","1107","3","Si","Sí","CCH","8.1","120 ","200","4000","Mi casa","4","1","00","1","3","20.62","Windows","00","4000","3","300","00","5","4","5","3","4","Si"
"2021/10/20 9:21:18 AM CDT","Mujer","17","Soltero","No","No","54890","Derecho Escolarizado","1107","3","Si","Sí","CCH","8.4","120 ","70 ","40000","Mi casa","4","3","0","3","4","6.37","Windows","0","70000","3","240","20","1","1","3","1","4","No"
"2021/10/20 9:21:20 AM CDT","Hombre","19","Soltero","No","No","54890","Derecho Escolarizado","1101","4","Si","Sí","CCH","9.18","60","500","12000","Mi casa","5","1","0","2","4","48.19","Windows","0","3000","4","60","20","5","5","4","1","4","Si"
"2021/10/20 9:21:20 AM CDT","Mujer","19","Soltero","Si","No","54765","Derecho Escolarizado","1101","2","Si","Sí","Otro","9.0","130 ","150","2000","Mi casa","5","2","0","1","3","1.81","Windows","0","1000","3","240","8","4","4","4","3","4","Si"
"2021/10/20 9:21:46 AM CDT","Hombre","19","Soltero","No","No","52050","Derecho SUA y ED","1107","3","No","No","Otro","8.5","120","100","9000","Mi casa","4","2","0","2","2","2.86","Windows","0","5000","3","30","10","4","5","5","1","4","No"
"2021/10/20 9:22:04 AM CDT","Hombre","19 ","Soltero","No","No","90300 ","Derecho Escolarizado","1107","5","Si","No","Prepa UNAM","8.3","115","30 ","15000","Mi casa","4","1","2","3","2","30.32","Windows","0","1000 ","1","60","8","4","4","5","3","3","No"
"2021/10/20 9:22:04 AM CDT","Mujer","19 ","Tengo pareja","Si","No","54720","Derecho Escolarizado","1101","3","Si","Sí","Otro","9.2 ","90","280","2000","Mi casa","4 ","3 ","0 ","3 ","5","83.13","Windows","0","15000 ","4","120 ","4 ","3","5","5","4","1","No"
"2021/10/20 9:22:18 AM CDT","Hombre","18","Soltero","No","No","02950","Derecho Escolarizado","1107","5","Si","Sí","CCH","8.3","90 ","200","30000","Mi casa","3","0","1","2","3","15.58","Windows","1","0","4","60","3","3","5","1","1","3","Si"
"2021/10/20 9:22:21 AM CDT","Hombre","18","Tengo pareja","Si","No","55017","Derecho Escolarizado","1107","4","Si","Sí","Otro","9.2","90","250","20000","Mi casa","4","2","0","4","3","19.54","Windows","0","20000","3","60","4","4","4","5","3","3","Si"
"2021/10/20 9:22:27 AM CDT","Mujer","18 ","Soltero","No","No","54130","Derecho Escolarizado","1107","3","Si","Sí","CCH","9.6","40","400 ","16000","Mi casa","4","1","0","1","5","29.65","Windows","0","0","4","45","4","4","4","5","4","4","Si"
"2021/10/20 9:22:35 AM CDT","Hombre","21","Tengo pareja","No","No","54942","Derecho Escolarizado","1107","1","Si","Sí","CCH","7.96","90","300","6000","Mi casa","5","0","0","1","4","100","Windows","3","0","4","2","10","3","3","3","3","3","Si"
"2021/10/20 9:23:06 AM CDT","Hombre","19","Soltero","No","No","07209","Derecho Escolarizado","1107","1","Si","Sí","CCH","8","90 ","200 ","7000","Mi casa","5","3","0","2","2","13.84","Windows","1","2000","4","300","20","4","4","5","1","3","Si"
"2021/10/20 9:23:07 AM CDT","Mujer","19","Soltero","Si","No","52790","Derecho Escolarizado","1107","2","Si","Sí","Prepa UNAM","9.1","100 ","60 ","4000","Mi casa","4","1","0","1","3","16.37","Windows","2","1000","4","190","1","4","5","4","2","3","Si"
"2021/10/20 9:23:12 AM CDT","Mujer","18","Soltero","No","No","52987","Derecho Escolarizado","1107","4","Si","Sí","CCH","8.3","40","150 ","9000 ","Mi casa","4","2","0","2","3","22.18","Windows","1","3000","3","120","5","5","5","4","2","2","Si"
"2021/10/20 9:23:31 AM CDT","Mujer","17","Soltero","No","No","54760","Derecho SUA y ED","1107","3","Si","Sí","CCH","8.6","1.30 ","500","10000","Mi casa","2","1","0","2","4","56.83","Windows","1","12000","3","120","2","4","3","2","1","3","Si"
"2021/10/20 9:24:04 AM CDT","Hombre","20","Soltero","No","No","54193","Derecho Escolarizado","1107","1","Si","Sí","Otro","8.5","120 ","500 ","12000","Mi casa","3","1","1","1","4","19.84","Windows","0","116000","3","60","2","3","5","5","3","4","Si"
"2021/10/20 9:24:17 AM CDT","Mujer","18","Soltero","No","No","52910","Derecho Escolarizado","1107","4","Si","Sí","CCH","9.00","90","180","4500","Mi casa","3","0","0","1","4","18.14","Windows","0","2500","4","240","2","5","5","5","3","3","Si"
"2021/10/20 9:24:25 AM CDT","Mujer","26","Soltero","Si","Si","54467","Derecho Escolarizado","1101","1","Si","Sí","CCH","8.0","90","70","5000","Mi casa","6","3","0","1","3","9.87","Windows","3","700","4","8","2","2","2","2","4","3","No"
"2021/10/20 9:25:10 AM CDT","Mujer","19","Soltero","Si","No","16450","Derecho Escolarizado","1101","1","Si","Sí","CCH","8.4","200","350","5500","Mi casa","2","0","0","1","4","20.0","Windows","0","1500","1","180","10","4","4","2","3","3","Si"
"2021/10/20 9:25:12 AM CDT","Hombre","19","Soltero","Si","No","10640 ","Derecho Escolarizado","1107","2","Si","Sí","Prepa UNAM","8","120 ","150 ","5000 ","Mi casa","3","2","0","1","2","51.09","Windows","0","2000 ","2","120","0","2","3","3","2","4","No"
"2021/10/20 9:25:41 AM CDT","Mujer","19","Tengo pareja","No","No","54942","Derecho Escolarizado","1107","3","Si","Sí","CCH","7.31","75 ","50","3000","Mi casa","6","3","0","2","3","11.56","Windows","1","500 ","2","30","10","5","5","5","4","2","Si"
"2021/10/20 9:26:29 AM CDT","Mujer","22","Tengo pareja","Si","No","11320","Derecho Escolarizado","1109","5","Si","Sí","Prepa UNAM","7.6","40","400","6000","Mi casa","2","0","0","1","3","15.10","Windows","0","1500","4","4","3","4","4","4","2","4","No"
"2021/10/20 9:27:15 AM CDT","Hombre","18","Tengo pareja","No","No","14427","Derecho Escolarizado","1107","2","Si","No","Prepa UNAM","8.2","100","2000","6000","Mi casa","4","2","0","1","2","20","Windows","0","2000","4","60","3","3","3","5","3","4","No"
"2021/10/20 9:28:21 AM CDT","Mujer","19","Soltero","No","No","54090","Derecho Escolarizado","1101","2","Si","Sí","Otro","7.9","30","300","10000","Mi casa","2","0","0","1","3","48.49","Windows","0","13000","3","3","6","5","5","5","1","1","Si"
"2021/10/20 9:28:32 AM CDT","Mujer","20","Soltero","No","No","06350","Derecho Escolarizado","1101","5","Si","Sí","CCH","7.7","70","100","9000","Mi casa","4","1","0","1","5","124.67","Windows","0","0","4","120","4 ","5","5","3","2","5","Si"
"2021/10/20 9:28:49 AM CDT","Hombre","19","Tengo pareja","No","No","16200","Derecho Escolarizado","1107","4","Si","Sí","Prepa UNAM","8.7","120","500","65000","Mi casa","2","0","1","2","4","48.07","Windows","0","15000","2","120","10","4","4","4","1","2","Si"
"2021/10/20 9:31:34 AM CDT","Hombre","28","Soltero","Si","No","03400","Derecho Escolarizado","1107","1","Si","No","CCH","7.72","120","120","4600","Mi casa","1","0","0","0","3","1","Windows","0","0","1","3 ","1","5","5","5","5","5","Si"
"2021/10/20 9:32:21 AM CDT","Mujer","19","Soltero","Si","No","54010","Derecho Escolarizado","1107","3","Si","Sí","CCH","7.8","60","500","10000","Mi casa","5","2","0","1","3","4.44","Windows","1","0","1","30","10","3","5","2","2","1","No"
"2021/10/20 9:34:30 AM CDT","Mujer","18","Soltero","No","No","01110","Derecho Escolarizado","1103","1","Si","Sí","Prepa UNAM","8.2","30","200","64000","Mi casa","3","0","3","4","4","28.39","Windows","0","0","4","120","5","5","5","3","4","4","Si"
"2021/10/20 9:35:03 AM CDT","Hombre","19","Tengo pareja","Si","No","53712","Derecho Escolarizado","1103","1","Si","Sí","CCH","7.9","40","210","2200","Mi casa","2","1","1","2","3","11.27","Windows","0","3000","3","3","5","4","5","5","3","3","Si"
"2021/10/20 9:35:08 AM CDT","Mujer","17","Soltero","No","No","53224","Derecho Escolarizado","1103","3","Si","Sí","Otro","9.1","20","500","6000","Mi casa","5","1","0","2","4","4.80","Windows","0","500","5","120","5","4","4","4","2","4","No"
"2021/10/20 9:35:29 AM CDT","Hombre","17","Soltero","Si","No","54080","Derecho Escolarizado","1103","5","Si","Sí","CCH","7.7","40 ","500","8000","Mi casa","1","0","0","1","4","33.26","Windows","1","5000","4","60","20","4","3","1","1","1","Si"
"2021/10/20 9:35:37 AM CDT","Mujer","18","Soltero","No","No","54879","Derecho Escolarizado","1103","5","Si","Sí","CCH","8.3","60","450","7500","Mi casa","2","1","0","2","4","50.44","Windows","1","15000","3","180","20","4","4","3","3","3","Si"
"2021/10/20 9:35:40 AM CDT","Hombre","19","Soltero","No","No","54473","Derecho Escolarizado","1103","4","Si","Sí","CCH","8","80","200","20000","Mi casa","3","1","2","1","4","72.73","Windows","0","500","4","120","1","3","4","4","1","4","Si"
"2021/10/20 9:35:53 AM CDT","Hombre","19","Soltero","No","No","54680","Derecho Escolarizado","1103","1","Si","Sí","CCH","8.5","240 ","600","4000","Mi casa","3","1","1","1","5","11.66","Windows","1","2000","4","360","2","3","5","4","2","4","Si"
"2021/10/20 9:36:13 AM CDT","Hombre","19","Soltero","No","No","1461","Derecho Escolarizado","1103","2","Si","Sí","Otro","9.5","50 ","500 ","10000","Mi casa","4","2","0","2","3","62.23","Windows","0","20000","3","60","10","5","5","5","2","3","Si"
"2021/10/20 9:36:27 AM CDT","Hombre","22","Tengo pareja","No","No","06250","Derecho Escolarizado","1103","3","Si","Sí","CCH","7.4","140","200","3000","Mi casa","1","0","0","2","2","8.61","Windows","1","12000","5","90","5","3","3","3","1","3","Si"
"2021/10/20 9:36:37 AM CDT","Hombre","21","Soltero","Si","No","11300","Derecho Escolarizado","1103","5","Si","Sí","CCH","7.5","100","500","30000","Mi casa","4","1","1","3","5","20 ","MAC OS X","0","0","5","100","2","1","2","1","2","5","No"
"2021/10/20 9:36:37 AM CDT","Mujer","18","Tengo pareja","No","No","52940","Derecho Escolarizado","1103","2","Si","Sí","CCH","9.6","40","150","10000","Mi casa","5","3","0","2","3","49.47","Windows","0","25000","3","300","20","3","5","5","3","5","No"
"2021/10/20 9:36:38 AM CDT","Hombre","20","Tengo pareja","No","No","53218","Derecho Escolarizado","1103","3","No","Sí","Otro","7.5","1 ","50","10000","Mi casa","6","0","0","2","3","48.20","Windows","0","0","4","300","5","1","1","3","1","4","No"
"2021/10/20 9:36:39 AM CDT","Mujer","17 ","Soltero","No","No","54010","Derecho SUA y ED","1103","4","Si","Sí","CCH","8.3","70","200","7000","Mi casa","4","1","0","2","3","124.11","Windows","1","18000","5","60","7","4","5","3","3","3","Si"
"2021/10/20 9:36:48 AM CDT","Mujer","18","Tengo pareja","Si","No","54915","Derecho Escolarizado","1107","3","Si","Sí","CCH","7.6","70","400","9600","Mi casa","3","2","1","1","3","106.07","Windows","0","6000","2","120","2 ","3","3","3","3","3","Si"
"2021/10/20 9:36:55 AM CDT","Mujer","21","Tengo pareja","Si","No","53760","Derecho Escolarizado","1103","4","No","Sí","Otro","8.1","90","240","13000","Mi casa","4","2","1","1","3","16.57","Windows","1","4000","4","60","10","2","1","2","3","3","No"
"2021/10/20 9:36:56 AM CDT","Mujer","18","Tengo pareja","No","No","54170","Derecho Escolarizado","1103","5","Si","Sí","Otro","8.8","150 ","250","19500","Mi casa","4","1","0","2","3","32.76","Windows","0","3500","3","120","4","3","5","5","3","4","No"
"2021/10/20 9:37:10 AM CDT","Mujer","18","Soltero","No","No","52910","Derecho Escolarizado","1103","1","Si","Sí","Otro","9.3","45","25 ","3000","Mi casa","3","1","0","2","1","11.90","Windows","0","10000","4","240","5","3","5","5","3","4","Si"
"2021/10/20 9:37:12 AM CDT","Hombre","20","Soltero","No","No","09450","Derecho Escolarizado","1103","1","Si","Sí","Otro","9.00","120","100","20000 ","Mi casa","4","0","0","3","3","76.24","MAC OS X","0","0","3","120","7","3","3","5","3","3","Si"
"2021/10/20 9:37:19 AM CDT","Mujer","21","Soltero","No","No","11440","Derecho Escolarizado","1103","2","Si","Sí","CCH","7.64","15 ","120","3000","Mi casa","4","1","1","2","3","20.86","Windows","1","3500","4","120","7","2","4","2","3","2","No"
